github	type	name	context
SarahBrown	training	Clark Gable	███████████ is a diamond-in-the rough, masculine and gruff as the no-nonsense gangster who becomes involved with Crawford's character.
SarahBrown	training	Norma Shearer	"The same year he would play a similar and even more successful role opposite █████████████ in ""A Free Soul"", securing his position as top male sex symbol at MGM."
SarahBrown	training	Crawford	"If you like ████████ in this type of role, don't miss ""Paid"", which she did a year earlier, which is also among her best early Talkie performances."
SarahBrown	training	Park Chan-Wook's	And hopefully you are already familiar with ████████████████ work.
SarahBrown	training	Oldboy	"The vengeance trilogy were different from each other in style to begin with, how can you even compare the sombreness and subtlety of ""Sympathy For Mr Vengeance"" with the frantic and extravagance of ""██████""?"
SarahBrown	training	Park Chan-Wook	██████████████ has incredible style, but his movies don't all share the SAME style!
SarahBrown	training	Oliver	"The man who directed 'The Third Man' also directed the 'Who Will Buy' sequence in ""██████!"""
SarahBrown	training	Carol Reed	I raise my hat to ██████████.
SarahBrown	training	Oliver	(It does show in the final scene with Nancy [ avoiding spoiler - everyone has to see ██████!
SarahBrown	training	Casper	I remember ██████ comic books, but don't remember any cartoons.
SarahBrown	training	Ferdie	"""██████"" the fox becomes a spirit-figure like Casper, jumps on his lap, licks his face and the narrator comments ""they lived happily ever after."""
SarahBrown	training	Sam Waterstone	██████████████ was my favorite actor these days (i think i was almost in love) and he remains one of my favorite actors to the day, mostly due to his appearance in the series.
SarahBrown	training	Brad Pitt	I can not think of anyone else that could play the role better than █████████.
SarahBrown	training	Stardust	There are not many movies around that have given me a feeling like ████████ did all throughout the course of the film.
SarahBrown	training	Stardust	As magically fairy-tale-like as The Princess Bride, ████████ is most definitely the most wonderful fantasy spectacle of the 2000's as well as the 1990's.
SarahBrown	training	Billy Elliot	A real family film and the best British comedy film I've seen since ████████████.
SarahBrown	training	Annette	Me and my girlfriend, ███████, watched this together and we'll both comment.
