github	type	name	context
SarahBrown	training	YouTube	If you look it up on ███████, you can watch it for free, but most of you have already seen this (my third viewing).
SarahBrown	training	Alexandre	█████████ is getting away with life perfectly, being totally taken care of, getting and giving what he wants.
SarahBrown	training	Norman	These are two men, each dependent upon the other: Sir is almost helpless without the aid of ██████ to cajole, wheedle, and bully him into getting onstage for his 227th performance of Lear.
SarahBrown	validation	Norman	And ██████ lives his life vicariously through Sir; without Sir to need him, he is nothing, or thinks he is, anyway.
SarahBrown	testing	Finney	██████, only 47 years old, is completely believable as a very old, very sick, petulant, bullying, but brilliant stage actor.
SarahBrown	training	Courtenay	And █████████ is no less convincing as the mincing dresser, who must sometimes act more as a mother than as a valet to his elderly employer.
SarahBrown	validation	Norman	For although, technically their relationship is that of employer and employee, most of the time Sir and ██████ act like nothing so much as an old married couple.
SarahBrown	testing	Madge	There is a wonderful scene where Sir and █████ talk about old desires, old regrets, and what might have been.
SarahBrown	training	Steven Spielberg	The fact is, ████████████████, probably our greatest story-teller, has been doing this in various movie formats for years.
SarahBrown	validation	Spielberg	In hindsight, this film should have come as no surprise, for █████████ had made us cry tears of joy and sadness in E.T. Critics called COLOR PURPLE his entrance into intellectual fare.
SarahBrown	testing	Alice Walker	No special effects, no swashbuckling, just brilliant story-telling based on a literary classic by ████████████.
SarahBrown	training	Spielberg	One surprise is how █████████ could present such a moving film about African-Americans in the deep south.
SarahBrown	validation	Spielberg	 █████████ is always put down for sentimentalizing his pictures or adding an element of childishness to please the audience.
SarahBrown	training	Leopold	███████ soon finds himself caught in a web of corruption, being taken advantage of, losing his ideology, and is forced to chose between pest or colera.
